,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3318,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00906KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3319,KALLPA GENERACION S.A.,LOS HEROES 66,CB00916KLL,Retiro,MEGA PESCA S.A.
3320,KALLPA GENERACION S.A.,CANTERA 220,CB00913KLL,Retiro,JUNTA DE PROPIETARIOS DE LAS PLAYA LAS LOMAS DEL MAR
3321,KALLPA GENERACION S.A.,SOCABAYA 220,CB00915KLL,Retiro,LADRILLERIA YANQUI E.I.R.L.
3322,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00418EPE,Retiro,BSH ELECTRODOMESTICOS SAC
3323,ENGIE,INDEPENDENCIA 220,CB00537ENG,Retiro,COELVISAC
3324,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00776HSR,Retiro,ESTACION DE SERVICIOS HERCO S.A.C.
3325,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00778HSR,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
3326,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00777HSR,Retiro,GARCIA ROJAS VICTOR HUGO
3327,TERMOCHILCA,INDEPENDENCIA 220,CB00131TCH,Retiro,TERMINAL PORTUARIO PARACAS S.A.
3328,KALLPA GENERACION S.A.,MOLLENDO 138,CB00919KLL,Retiro,AGROQUISKAY S.A.C.
3329,KALLPA GENERACION S.A.,MOLLENDO 138,CB00920KLL,Retiro,DIREPSUR S.C.R.LTDA.
3330,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00924KLL,Retiro,GROUP CORPORATION REYE'S S.A.C.
3331,KALLPA GENERACION S.A.,SOCABAYA 220,CB00922KLL,Retiro,GONZALES ACCHA TERESA
3332,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00921KLL,Retiro,ESTACION DE SERVICIOS HERCO S.A.C.
3333,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00925KLL,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
3334,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00419EPE,Retiro,HIDRANDINA
3335,ENGIE,CARIPA138,CB00538ENG,Retiro,SELVA INDUSTRIAL
3336,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00420EPE,Retiro,SOCIEDAD AGRICOLA VIRU S.A.
3337,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00781HSR,Retiro,BETHLEHEM ENTERPRISES S.A.C.
3338,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00787HSR,Retiro,HILADOS ANDINOS S.A.C.
3339,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00789HSR,Retiro,I & G HISPANIA S.A.C.
3340,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00793HSR,Retiro,TEXTIL MERCURIO E.I.R.L.
3341,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00786HSR,Retiro,GRUPPE AR S.A.C.
3342,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00780HSR,Retiro,ALIANZA METALURGICA S.A.
3343,ATRIA ENERGIA S.A.C.,ICA 220,CB00783HSR,Retiro,CAMPOS DEL SUR S.A.
3344,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CL00002STA,Retiro,ENEL DISTRIBUCION PERU
3345,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CARABAYLLO 220,CL00001STA,Retiro,ENEL DISTRIBUCION PERU
3346,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LOMERA 220,CL00003STA,Retiro,ENEL DISTRIBUCION PERU
3347,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CL00004STA,Retiro,ENEL DISTRIBUCION PERU
3348,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CL00005STA,Retiro,ENEL DISTRIBUCION PERU
3349,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CL00006STA,Retiro,ENEL DISTRIBUCION PERU
3350,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00413STA,Retiro,MINERA BOROO MISQUICHILCA S.A.
3351,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00414STA,Retiro,PAPELERA DEL SUR S.A.
3352,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00792HSR,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3353,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00791HSR,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3354,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00794HSR,Retiro,V.RAVETTINO S.R.L.
3355,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00779HSR,Retiro,AGROPIURA S.A.C.
3356,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00788HSR,Retiro,HORADIN E.I.R.L.
3357,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00790HSR,Retiro,INMOBILIARIA ALBOKER S.A.C.
3358,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00784HSR,Retiro,CENTRO GAS DIEGO EIRL
3359,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00782HSR,Retiro,BRAVO MALPARTIDA MIGUEL ANGEL
3360,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00785HSR,Retiro,DISTRIBUIDORA DE  LIQUIDOS SOCIEDAD ANONIMA CERRADA
3361,CELEPSA,CHICLAYO 220,CB00186CLP,Retiro,FRUTOS TONGORRAPE SOCIEDAD ANONIMA
3362,FENIX POWER PERÚ,CHICLAYO 220,CB00373FPP,Retiro,UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.
3363,FENIX POWER PERÚ,CHAVARRIA 220,CB00302FPP,Retiro,FCA NAC DE ACUMULADORES ETNA S A
3364,FENIX POWER PERÚ,SANTA ROSA 220,CB00340FPP,Retiro,LUZ DEL SUR
3365,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00331FPP,Retiro,LUZ DEL SUR
3366,FENIX POWER PERÚ,INDUSTRIALES 220,CB00336FPP,Retiro,LUZ DEL SUR
3367,FENIX POWER PERÚ,PLANICIE220,CB00338FPP,Retiro,LUZ DEL SUR
3368,FENIX POWER PERÚ,CANTERA 220,CB00332FPP,Retiro,LUZ DEL SUR
3369,FENIX POWER PERÚ,SAN JUAN 220,CB00339FPP,Retiro,LUZ DEL SUR
3370,FENIX POWER PERÚ,SOCABAYA 138,CB00341FPP,Retiro,LUZ DEL SUR
3371,FENIX POWER PERÚ,CARAPONGO 220,CB00333FPP,Retiro,LUZ DEL SUR
3372,FENIX POWER PERÚ,CHICLAYO 220,CB00334FPP,Retiro,LUZ DEL SUR
3373,FENIX POWER PERÚ,CHIMBOTE1 220,CB00335FPP,Retiro,LUZ DEL SUR
3374,FENIX POWER PERÚ,PIURA OESTE 220,CB00337FPP,Retiro,LUZ DEL SUR
3375,FENIX POWER PERÚ,OROYA NUEVA 50,CB00285FPP,Retiro,COMPAÑIA MINERA ARGENTUM S.A.
3376,FENIX POWER PERÚ,MARCONA 220,CB00366FPP,Retiro,SOUTH AMERICA MINING INVESTMENTS S.A.C
3377,FENIX POWER PERÚ,PIURA OESTE 220,CB00349FPP,Retiro,PESQUERA HERMANOS CORDOVA S.A.C.
3378,FENIX POWER PERÚ,CHICLAYO 220,CB00283FPP,Retiro,COMPAÑIA ARROCERA DEL PACIFICO S.R.L.
3379,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00309FPP,Retiro,GUILLERMO LI S.A.C.
3380,FENIX POWER PERÚ,HUALLANCA 138,CB00294FPP,Retiro,CONTONGA MINERIA S.A.C.
3381,FENIX POWER PERÚ,ZORRITOS 220,CB00281FPP,Retiro,COELVISAC
3382,FENIX POWER PERÚ,GUADALUPE 60,CB00277FPP,Retiro,COELVISAC
3383,FENIX POWER PERÚ,LA NIÑA 220,CL00151FPP,Retiro,ELECTRONOROESTE S.A.
3384,EGESUR,SOCABAYA 138,CB00076EGS,Retiro,ELECTROSUR S.A.
3385,EGESUR,MOQUEGUA 138,CB00075EGS,Retiro,ELECTROSUR S.A.
3386,EGESUR,TOQUEPALA 138,CB00077EGS,Retiro,ELECTROSUR S.A.
3387,EGESUR,ARICOTA66,CB00072EGS,Retiro,ELECTROSUR S.A.
3388,EGESUR,LOS HEROES 66,CB00074EGS,Retiro,ELECTROSUR S.A.
3389,EGESUR,ILO ELP 138,CB00073EGS,Retiro,ELECTROSUR S.A.
3390,ENEL GENERACION PERU S.A.A.,ALTO PRADERAS 220kV,CB00421EPE,Retiro,MEGAPACK GROUP SOCIEDAD ANONIMA CERRADA
3391,LA VIRGEN,TOCACHE 138,CB00008ADP,Retiro,INDUSTRIAS DEL ESPINO S.A.
3392,CELEPSA,CHICLAYO 220,CB00187CLP,Retiro,ENEL DISTRIBUCION PERU
3393,CELEPSA,PLANICIE220,CB00188CLP,Retiro,ENEL DISTRIBUCION PERU
3394,ATRIA ENERGIA S.A.C.,CHIMBOTE1 220,CB00795HSR,Retiro,DON FERNANDO SAC
3395,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00797HSR,Retiro,GRUPO ISAMISA S.A.C.
3396,ATRIA ENERGIA S.A.C.,ICA 220,CB00798HSR,Retiro,ICA FRUTA S.A.
3397,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00799HSR,Retiro,R & G SEGURIDAD E HIGIENE INDUSTRIAL S.A.C.
3398,FENIX POWER PERÚ,ZORRITOS 220,CB00403FPP,Retiro,CORPORACIÓN ELÉCTRICA DEL ECUADOR CELEC EP
3399,SDF ENERGIA,CHICLAYO 220,CB00039SDF,Retiro,ENEL DISTRIBUCION PERU
3400,SDF ENERGIA,PLANICIE220,CB00040SDF,Retiro,ENEL DISTRIBUCION PERU
3401,EGEMSA,YAUPI138,CB00282EGM,Retiro,ELECTRO PANGOA S.A.
3402,EGEMSA,PIURA OESTE 220,CB00263EGM,Retiro,AGROLMOS
3403,EGEMSA,PIURA OESTE 220,CB00276EGM,Retiro,COELVISAC
3404,EGEMSA,PIURA OESTE 220,CB00275EGM,Retiro,COELVISAC
3405,EGEMSA,PIURA OESTE 220,CB00277EGM,Retiro,COELVISAC
3406,EGEMSA,BELAUNDE 138,CB00264EGM,Retiro,COELVISAC
3407,EGEMSA,INDEPENDENCIA 220,CB00272EGM,Retiro,COELVISAC
3408,EGEMSA,CHICLAYO 220,CB00265EGM,Retiro,COELVISAC
3409,EGEMSA,CHICLAYO 220,CB00269EGM,Retiro,COELVISAC
3410,EGEMSA,CHICLAYO 220,CB00266EGM,Retiro,COELVISAC
3411,EGEMSA,CHICLAYO 220,CB00268EGM,Retiro,COELVISAC
3412,EGEMSA,CHICLAYO 220,CB00267EGM,Retiro,COELVISAC
3413,EGEMSA,PIURA OESTE 220,CB00274EGM,Retiro,COELVISAC
3414,EGEMSA,CHIMBOTE1 138,CB00270EGM,Retiro,COELVISAC
3415,EGEMSA,PIURA OESTE 220,CB00278EGM,Retiro,COELVISAC
3416,EGEMSA,MARCONA 220,CB00273EGM,Retiro,COELVISAC
3417,EGEMSA,TRUJILLO 220,CB00279EGM,Retiro,COELVISAC
3418,EGEMSA,TRUJILLO 220,CB00280EGM,Retiro,COELVISAC
3419,EGEMSA,ZORRITOS 220,CB00281EGM,Retiro,COELVISAC
3420,EGEMSA,INDEPENDENCIA 220,CB00271EGM,Retiro,COELVISAC
3421,EGEMSA,SOCABAYA 220,CB00284EGM,Retiro,MINERA CERRO VERDE
3422,EGEMSA,LA NIÑA 220,CB00283EGM,Retiro,ELECTRONOROESTE S.A.
3423,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00962KLL,Retiro,TURISMO COSTA DEL SOL SA
3424,KALLPA GENERACION S.A.,ZORRITOS 220,CB00938KLL,Retiro,COSTA DEL SOL S A
3425,KALLPA GENERACION S.A.,TRUJILLO 220,CB00947KLL,Retiro,LACTEA S.A
3426,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00944KLL,Retiro,HIELO SEFRIN S.R.L.
3427,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00945KLL,Retiro,INKA TUBOS S.A.
3428,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00946KLL,Retiro,INVERSIONES REGAL S.A
3429,KALLPA GENERACION S.A.,TRUJILLO 220,CB00951KLL,Retiro,MOLINO LA PERLA S.A.C.
3430,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00926KLL,Retiro,AI INVERSIONES PALO ALTO II S.A.C.
3431,KALLPA GENERACION S.A.,TRUJILLO 220,CB00943KLL,Retiro,GREEN PERU S.A
3432,KALLPA GENERACION S.A.,OROYA NUEVA 50,CB00930KLL,Retiro,ALPAYANA
3433,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00940KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3434,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00939KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3435,KALLPA GENERACION S.A.,TRUJILLO 220,CB00941KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3436,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00959KLL,Retiro,TEXGROUP S.A.
3437,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00936KLL,Retiro,CIA MINERA PODEROSA S.A.
3438,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00927KLL,Retiro,ALICORP
3439,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00928KLL,Retiro,ALICORP
3440,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00929KLL,Retiro,ALICORP
3441,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00955KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3442,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00958KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3443,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00957KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3444,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00956KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3445,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00931KLL,Retiro,BANCO CONTINENTAL
3446,KALLPA GENERACION S.A.,SAN JUAN 220,CB00961KLL,Retiro,TEXTIL SAN RAMON S A
3447,KALLPA GENERACION S.A.,SAN JUAN 220,CB00960KLL,Retiro,TEXTIL SAN RAMON S A
3448,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00954KLL,Retiro,PESQUERA PELAYO S.A.C.
3449,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00934KLL,Retiro,COBRECON S.A.
3450,KALLPA GENERACION S.A.,OROYA NUEVA 50,CB00948KLL,Retiro,MINERA LOS QUENUALES
3451,KALLPA GENERACION S.A.,PARAGSHA2 138,CB00949KLL,Retiro,MINERA LOS QUENUALES
3452,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00933KLL,Retiro,CBC PERUANA S.A.C.
3453,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00932KLL,Retiro,CBC PERUANA S.A.C.
3454,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00937KLL,Retiro,CONSORCIO METALÚRGICO
3455,KALLPA GENERACION S.A.,SAN JUAN 220,CB00942KLL,Retiro,EXSA
3456,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00950KLL,Retiro,MINERA YANACOCHA
3457,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00952KLL,Retiro,OWENS-ILLINOIS PERÚ S.A.
3458,KALLPA GENERACION S.A.,CARIPA138,CB00935KLL,Retiro,COMPAÑIA MINERA SAN IGNACIO DE MOROCOCHA S.A.A.
3459,ORAZUL ENERGY PERÚ,CHICLAYO 220,CB0084OEP,Retiro,MOLINOS LOS ANGELES S.R.L
3460,STATKRAFT S.A,BELAUNDE 138,CB00300SKP,Retiro,HIPERMERCADOS TOTTUS ORIENTE S.A.C.
3461,STATKRAFT S.A,PUCALLPA 60,CB00299SKP,Retiro,HIPERMERCADOS TOTTUS ORIENTE S.A.C.
3462,STATKRAFT S.A,CARAPONGO 220,CB00298SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3463,STATKRAFT S.A,CHAVARRIA 220,CB00297SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3464,STATKRAFT S.A,CHICLAYO 220,CB00296SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3465,STATKRAFT S.A,CHIMBOTE1 220,CB00295SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3466,STATKRAFT S.A,DOLORESPATA 138,CB00294SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3467,STATKRAFT S.A,GUADALUPE 60,CB00293SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3468,STATKRAFT S.A,HUACHO 220,CB00292SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3469,STATKRAFT S.A,ICA 220,CB00291SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3470,STATKRAFT S.A,INDUSTRIALES 220,CB00290SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3471,STATKRAFT S.A,PIURA OESTE 220,CB00289SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3472,STATKRAFT S.A,PLANICIE220,CB00288SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3473,STATKRAFT S.A,SAN JUAN 220,CB00287SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3474,STATKRAFT S.A,SANTA ROSA 220,CB00286SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3475,STATKRAFT S.A,SOCABAYA 220,CB00285SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3476,STATKRAFT S.A,TRUJILLO 220,CB00284SKP,Retiro,HIPERMERCADOS TOTTUS S.A
3477,STATKRAFT S.A,CHAVARRIA 220,CB00283SKP,Retiro,INMOBILIARIA DOMEL S.A.C.
3478,STATKRAFT S.A,DOLORESPATA 138,CB00282SKP,Retiro,INMOBILIARIA DOMEL S.A.C.
3479,STATKRAFT S.A,INDUSTRIALES 220,CB00281SKP,Retiro,INMOBILIARIA DOMEL S.A.C.
3480,STATKRAFT S.A,PUCALLPA 60,CB00280SKP,Retiro,INMOBILIARIA DOMEL S.A.C.
3481,STATKRAFT S.A,SOCABAYA 220,CB00279SKP,Retiro,MALL PLAZA PERÚ S.A.
3482,STATKRAFT S.A,TRUJILLO 220,CB00278SKP,Retiro,MALL PLAZA PERÚ S.A.
3483,STATKRAFT S.A,CAJAMARCA 220,CB00277SKP,Retiro,OPEN PLAZA
3484,STATKRAFT S.A,CHAVARRIA 220,CB00276SKP,Retiro,OPEN PLAZA
3485,STATKRAFT S.A,CHICLAYO 220,CB00275SKP,Retiro,OPEN PLAZA
3486,STATKRAFT S.A,HUANUCO 138,CB00274SKP,Retiro,OPEN PLAZA
3487,STATKRAFT S.A,HUAYUCACHI 220,CB00273SKP,Retiro,OPEN PLAZA
3488,STATKRAFT S.A,PIURA OESTE 220,CB00272SKP,Retiro,OPEN PLAZA
3489,STATKRAFT S.A,PLANICIE220,CB00271SKP,Retiro,OPEN PLAZA
3490,STATKRAFT S.A,PUCALLPA 60,CB00270SKP,Retiro,OPEN PLAZA
3491,STATKRAFT S.A,SAN JUAN 220,CB00269SKP,Retiro,OPEN PLAZA
3492,STATKRAFT S.A,PUCALLPA 60,CB00255SKP,Retiro,SAGA FALABELLA ORIENTE S.A.C.
3493,STATKRAFT S.A,ALTO PRADERAS 220kV,CB00267SKP,Retiro,SAGA FALABELLA
3494,STATKRAFT S.A,CHAVARRIA 220,CB00266SKP,Retiro,SAGA FALABELLA
3495,STATKRAFT S.A,CHICLAYO 220,CB00265SKP,Retiro,SAGA FALABELLA
3496,STATKRAFT S.A,CHIMBOTE1 220,CB00264SKP,Retiro,SAGA FALABELLA
3497,STATKRAFT S.A,ICA 220,CB00263SKP,Retiro,SAGA FALABELLA
3498,STATKRAFT S.A,INDUSTRIALES 220,CB00262SKP,Retiro,SAGA FALABELLA
3499,STATKRAFT S.A,PIURA OESTE 220,CB00261SKP,Retiro,SAGA FALABELLA
3500,STATKRAFT S.A,PLANICIE220,CB00260SKP,Retiro,SAGA FALABELLA
3501,STATKRAFT S.A,SAN JUAN 220,CB00259SKP,Retiro,SAGA FALABELLA
3502,STATKRAFT S.A,SANTA ROSA 220,CB00258SKP,Retiro,SAGA FALABELLA
3503,STATKRAFT S.A,SOCABAYA 220,CB00257SKP,Retiro,SAGA FALABELLA
3504,STATKRAFT S.A,TRUJILLO 220,CB00256SKP,Retiro,SAGA FALABELLA
3505,STATKRAFT S.A,PUCALLPA 60,CB00254SKP,Retiro,SODIMAC PERU ORIENTE S.A.C.
3506,STATKRAFT S.A,ALTO PRADERAS 220kV,CB00253SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3507,STATKRAFT S.A,CARABAYLLO 220,CB00252SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3508,STATKRAFT S.A,CHAVARRIA 220,CB00251SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3509,STATKRAFT S.A,CHICLAYO 220,CB00250SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3510,STATKRAFT S.A,CHIMBOTE1 220,CB00249SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3511,STATKRAFT S.A,HUACHO 220,CB00241SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3512,STATKRAFT S.A,ICA 220,CB00242SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3513,STATKRAFT S.A,INDUSTRIALES 220,CB00243SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3514,STATKRAFT S.A,PLANICIE220,CB00244SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3515,STATKRAFT S.A,SAN JUAN 220,CB00245SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3516,STATKRAFT S.A,SANTA ROSA 220,CB00246SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3517,STATKRAFT S.A,SOCABAYA 220,CB00247SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3518,STATKRAFT S.A,TRUJILLO 220,CB00248SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3519,STATKRAFT S.A,TRUJILLO 220,CB00268SKP,Retiro,OPEN PLAZA
3520,ENEL GENERACION PERU S.A.A.,TINTAYA NUEVA 220,CB00017EGP,Retiro,HUDBAY PERU S.A.C.
3521,ENEL GENERACION PERU S.A.A.,COTARUSE 220,CB00019EGP,Retiro,MINERA LAS BAMBAS S.A.
3522,ENEL GENERACION PERU S.A.A.,POMACOCHA 220,CB00018EGP,Retiro,MINERA CHINALCO PERÚ S.A.
3523,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00020EGP,Retiro,MINERA SHOUXIN PERU S.A.
3524,ELECTROPERU,LA NIÑA 220,CL00160ELP,Retiro,ELECTRONOROESTE S.A.
3525,ELECTROPERU,CACLIC 220,CB00188ELP,Retiro,ELECTRO ORIENTE
3526,ELECTROPERU,CUTERVO 138,CB00189ELP,Retiro,ELECTRO ORIENTE
3527,ELECTROPERU,BELAUNDE 138,CB00187ELP,Retiro,ELECTRO ORIENTE
3528,HUAURA POWER GROUP S.A.,CHICLAYO 220,CB00325HPG,Retiro,CASTILLO GONZALES LUIS FELIP
3529,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00008CSO,Retiro,CASTILLO GONZALES LUIS FELIP
3530,ENGIE,CARABAYLLO 220,CB00539ENG,Retiro,COELVISAC
3531,ENGIE,INDUSTRIALES 220,CB00540ENG,Retiro,COELVISAC
3532,ENGIE,OROYA NUEVA 50,CB00544ENG,Retiro,SEAL
3533,ENGIE,SANTA ROSA 220,CB00541ENG,Retiro,INMUEBLES LIMATAMBO S.A.
3534,ENGIE,SANTA ROSA 220,CB00542ENG,Retiro,INVERSIONES SAN BORJA
3535,ENGIE,SANTA ROSA 220,CB00543ENG,Retiro,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAG
3536,ENGIE,SANTA ROSA 220,CB00545ENG,Retiro,URBANIZADORA JARDIN S A
3537,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00422EPE,Retiro,AGP PERU S.A.C.
3538,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00423EPE,Retiro,COFACO INDUSTRIES S.A.C.
3539,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00424EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
3540,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00425EPE,Retiro,CORPORACION PYX S.A.C. - CORP PYX S.A.C.
3541,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00426EPE,Retiro,FIBRAS INDUSTRIALES S A
3542,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 138,CB00427EPE,Retiro,INVERSIONES QUIAZA S.A.C.
3543,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00428EPE,Retiro,MITSUI AUTOMOTRIZ S.A.
3544,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 138,CB00429EPE,Retiro,PESQUERA CENTINELA S.A.C.
3545,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00431EPE,Retiro,TECNOLOGIA TEXTIL
3546,ATRIA ENERGIA S.A.C.,HUALLANCA 138,CB00800HSR,Retiro,DENWOOD HOLDINGS PERU METALS SOCIEDAD ANONIMA CERR
3547,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00802HSR,Retiro,FUNDICION FERROSA SOCIEDAD ANONIMA CERRADA
3548,ATRIA ENERGIA S.A.C.,CHIMBOTE1 220,CB00803HSR,Retiro,GROUP CORPORATION REYE'S S.A.C.
3549,ATRIA ENERGIA S.A.C.,GUADALUPE 60,CB00804HSR,Retiro,TECNICA AVICOLA
3550,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00801HSR,Retiro,DINET S.A.
3551,HUAURA POWER GROUP S.A.,PARAMONGA NUEVA 220,CB00326HPG,Retiro,AGRICOLA HUARMEY S.A.
3552,HUAURA POWER GROUP S.A.,PIURA OESTE 220,CB00327HPG,Retiro,FEGURRI S.A.C.
3553,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00328HPG,Retiro,INDUSTRIA DE GRASAS Y ACEITES SA
3554,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00329HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3555,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00331HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3556,HUAURA POWER GROUP S.A.,BELAUNDE 138,CB00332HPG,Retiro,INDUSTRIAS DEL SHANUSI S.A.
3557,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00330HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3558,ENGIE,CACHIMAYO 138,CB00546ENG,Retiro,ELECTRO SUR ESTE
