,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3440,ENGIE,AGUAYTIA 220,CB00534ENG,Retiro,COELVISAC
3441,ENGIE,CHIMBOTE1 138,CB00535ENG,Retiro,COELVISAC
3442,KALLPA GENERACION S.A.,SAN JUAN 220,CB00908KLL,Retiro,ASOCIACION DEPORTIVA LOS INKAS GOLF CLUB
3443,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00910KLL,Retiro,DPI DEL PERU S.A.
3444,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00918KLL,Retiro,NESSUS HOTELES PERU S.A.
3445,KALLPA GENERACION S.A.,CHICLAYO 220,CB00917KLL,Retiro,NESSUS HOTELES PERU S.A.
3446,KALLPA GENERACION S.A.,CHICLAYO 220,CB00911KLL,Retiro,EMPRESA EDITORA EL COMERCIO S.A.
3447,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00912KLL,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3448,KALLPA GENERACION S.A.,VENTANILLA 220,CB00905KLL,Retiro,A & D QUIMICOS Y DIVERSOS S.A.
3449,KALLPA GENERACION S.A.,LOS HEROES 66,CB00914KLL,Retiro,LADRILLERA SANTA RITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3450,KALLPA GENERACION S.A.,VENTANILLA 220,CB00909KLL,Retiro,CENTER PLAST AREQUIPA SAC.
3451,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00907KLL,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3452,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00906KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3453,KALLPA GENERACION S.A.,LOS HEROES 66,CB00916KLL,Retiro,MEGA PESCA S.A.
3454,KALLPA GENERACION S.A.,CANTERA 220,CB00913KLL,Retiro,JUNTA DE PROPIETARIOS DE LAS PLAYA LAS LOMAS DEL MAR
3455,KALLPA GENERACION S.A.,SOCABAYA 220,CB00915KLL,Retiro,LADRILLERIA
3456,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00418EPE,Retiro,BSH ELECTRODOMESTICOS SAC
3457,ENGIE,INDEPENDENCIA 220,CB00537ENG,Retiro,COELVISAC
3458,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00776HSR,Retiro,ESTACION DE SERVICIOS HERCO S.A.C.
3459,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00778HSR,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
3460,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00777HSR,Retiro,GARCIA ROJAS VICTOR HUGO
3461,TERMOCHILCA,INDEPENDENCIA 220,CB00131TCH,Retiro,TERMINAL PORTUARIO PARACAS S.A.
3462,KALLPA GENERACION S.A.,MOLLENDO 138,CB00919KLL,Retiro,AGROQUISKAY S.A.C.
3463,KALLPA GENERACION S.A.,MOLLENDO 138,CB00920KLL,Retiro,DIREPSUR S.C.R.LTDA.
3464,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00924KLL,Retiro,GROUP CORPORATION REYE'S S.A.C.
3465,KALLPA GENERACION S.A.,SOCABAYA 220,CB00922KLL,Retiro,GONZALES ACCHA TERESA
3466,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00921KLL,Retiro,ESTACION DE SERVICIOS HERCO S.A.C.
3467,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00925KLL,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
3468,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00419EPE,Retiro,HIDRANDINA
3469,ENGIE,CARIPA138,CB00538ENG,Retiro,SELVA INDUSTRIAL
3470,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00420EPE,Retiro,SOCIEDAD AGRICOLA VIRU S.A.
3471,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00781HSR,Retiro,BETHLEHEM ENTERPRISES S.A.C.
3472,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00787HSR,Retiro,HILADOS ANDINOS S.A.C.
3473,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00789HSR,Retiro,I & G HISPANIA S.A.C.
3474,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00793HSR,Retiro,TEXTIL MERCURIO E.I.R.L.
3475,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00786HSR,Retiro,GRUPPE AR S.A.C.
3476,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00780HSR,Retiro,ALIANZA METALURGICA S.A.
3477,ATRIA ENERGIA S.A.C.,ICA 220,CB00783HSR,Retiro,CAMPOS DEL SUR S.A.
3478,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CL00002STA,Retiro,ENEL DISTRIBUCION PERU
3479,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CARABAYLLO 220,CL00001STA,Retiro,ENEL DISTRIBUCION PERU
3480,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LOMERA 220,CL00003STA,Retiro,ENEL DISTRIBUCION PERU
3481,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CL00004STA,Retiro,ENEL DISTRIBUCION PERU
3482,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CL00005STA,Retiro,ENEL DISTRIBUCION PERU
3483,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CL00006STA,Retiro,ENEL DISTRIBUCION PERU
3484,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00413STA,Retiro,MINERA BOROO MISQUICHILCA S.A.
3485,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00414STA,Retiro,PAPELERA DEL SUR S.A.
3486,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00792HSR,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3487,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00791HSR,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3488,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00794HSR,Retiro,V.RAVETTINO S.R.L.
3489,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00779HSR,Retiro,AGROPIURA S.A.C.
3490,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00788HSR,Retiro,HORADIN E.I.R.L.
3491,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00790HSR,Retiro,INMOBILIARIA ALBOKER S.A.C.
3492,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00784HSR,Retiro,CENTRO GAS DIEGO EIRL
3493,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00782HSR,Retiro,BRAVO MALPARTIDA MIGUEL ANGEL
3494,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00785HSR,Retiro,DISTRIBUIDORA DE  LIQUIDOS SOCIEDAD ANONIMA CERRADA
3495,CELEPSA,CHICLAYO 220,CB00186CLP,Retiro,FRUTOS TONGORRAPE SOCIEDAD ANONIMA
3496,FENIX POWER PERÚ,CHICLAYO 220,CB00373FPP,Retiro,UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.
3497,FENIX POWER PERÚ,CHAVARRIA 220,CB00302FPP,Retiro,FCA NAC DE ACUMULADORES ETNA S A
3498,FENIX POWER PERÚ,INDUSTRIALES 220,CB00272FPP,Retiro,1818 S.A.C
3499,FENIX POWER PERÚ,CHILCA REP 220,CB00273FPP,Retiro,ALIMENCORP SOCIEDAD ANONIMA CERRADA
3500,FENIX POWER PERÚ,INDUSTRIALES 220,CB00274FPP,Retiro,ANITA FOOD S.A.
3501,FENIX POWER PERÚ,PLANICIE220,CB00275FPP,Retiro,ARES PERU SAC
3502,FENIX POWER PERÚ,CHILCA REP 220,CB00276FPP,Retiro,ASTUVILCA FLORES JESUS
3503,FENIX POWER PERÚ,SANTA ROSA 220,CB00278FPP,Retiro,ASTUVILCA FLORES JESUS
3504,FENIX POWER PERÚ,SAN JUAN 220,CB00279FPP,Retiro,BANCO INTERAMERICANO DE FINANZAS
3505,FENIX POWER PERÚ,SANTA ROSA 220,CB00280FPP,Retiro,CALZADO CHOSICA SOCIEDAD ANONIMA CERRADA
3506,FENIX POWER PERÚ,SANTA ROSA 220,CB00328FPP,Retiro,LAIVE S.A
3507,FENIX POWER PERÚ,SANTA ROSA 220,CB00282FPP,Retiro,COMERCIAL DEL ACERO S A
3508,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00287FPP,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
3509,FENIX POWER PERÚ,SANTA ROSA 220,CB00288FPP,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
3510,FENIX POWER PERÚ,PLANICIE220,CB00289FPP,Retiro,CONDOMINIO LA QUEBRADA CIENEGUILLA
3511,FENIX POWER PERÚ,SOCABAYA 138,CB00329FPP,Retiro,LAIVE S.A
3512,FENIX POWER PERÚ,ASIA 220,CB00290FPP,Retiro,CONGELADOS BUJAMA S.A.C.
3513,FENIX POWER PERÚ,SANTA ROSA 220,CB00340FPP,Retiro,LUZ DEL SUR
3514,FENIX POWER PERÚ,SAN JUAN 220,CB00291FPP,Retiro,CONSORCIO FRAP SOCIEDAD ANONIMA CERRADA - CONSORCI
3515,FENIX POWER PERÚ,SAN JUAN 220,CB00292FPP,Retiro,CONSTRUCTORA E INMOBILIARIA AMERICA SA
3516,FENIX POWER PERÚ,INDUSTRIALES 220,CB00293FPP,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
3517,FENIX POWER PERÚ,INDUSTRIALES 220,CB00296FPP,Retiro,CREDISCOTIA FINANCIERA S.A.
3518,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00331FPP,Retiro,LUZ DEL SUR
3519,FENIX POWER PERÚ,SANTA ROSA 220,CB00299FPP,Retiro,DESARROLLO EDUCATIVO S.A.
3520,FENIX POWER PERÚ,SAN JUAN 220,CB00300FPP,Retiro,EMUSA PERU S.A.C.
3521,FENIX POWER PERÚ,INDUSTRIALES 220,CB00336FPP,Retiro,LUZ DEL SUR
3522,FENIX POWER PERÚ,INDUSTRIALES 220,CB00301FPP,Retiro,FABRILCO S.A.C.
3523,FENIX POWER PERÚ,PLANICIE220,CB00338FPP,Retiro,LUZ DEL SUR
3524,FENIX POWER PERÚ,CANTERA 220,CB00332FPP,Retiro,LUZ DEL SUR
3525,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00303FPP,Retiro,FIBRAFIL S.A.
3526,FENIX POWER PERÚ,CHILCA REP 220,CB00304FPP,Retiro,FIBRAFIL S.A.
3527,FENIX POWER PERÚ,SANTA ROSA 220,CB00305FPP,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
3528,FENIX POWER PERÚ,SAN JUAN 220,CB00339FPP,Retiro,LUZ DEL SUR
3529,FENIX POWER PERÚ,SOCABAYA 138,CB00341FPP,Retiro,LUZ DEL SUR
3530,FENIX POWER PERÚ,SAN JUAN 220,CB00306FPP,Retiro,GOLDEN GAMING S.A.
3531,FENIX POWER PERÚ,SAN JUAN 220,CB00308FPP,Retiro,GRUPORPP SOCIEDAD ANONIMA CERRADA
3532,FENIX POWER PERÚ,CARAPONGO 220,CB00333FPP,Retiro,LUZ DEL SUR
3533,FENIX POWER PERÚ,INDUSTRIALES 220,CB00307FPP,Retiro,GRUPORPP SOCIEDAD ANONIMA CERRADA
3534,FENIX POWER PERÚ,CHICLAYO 220,CB00334FPP,Retiro,LUZ DEL SUR
3535,FENIX POWER PERÚ,INDUSTRIALES 220,CB00311FPP,Retiro,HERSIL S.A. LAB. IND.FARMAC.
3536,FENIX POWER PERÚ,INDUSTRIALES 220,CB00312FPP,Retiro,HITACHI RAIL STS S.P.A. SUCURSAL DEL PERU
3537,FENIX POWER PERÚ,CHIMBOTE1 220,CB00335FPP,Retiro,LUZ DEL SUR
3538,FENIX POWER PERÚ,INDUSTRIALES 220,CB00313FPP,Retiro,HOTELERA COSTA DEL PACIFICO
3539,FENIX POWER PERÚ,PIURA OESTE 220,CB00337FPP,Retiro,LUZ DEL SUR
3540,FENIX POWER PERÚ,CHAVARRIA 220,CB00343FPP,Retiro,MAGENSA MATERIALES GENERALES S.A.C.
3541,FENIX POWER PERÚ,SAN JUAN 220,CB00344FPP,Retiro,METROCOLOR
3542,FENIX POWER PERÚ,SAN JUAN 220,CB00316FPP,Retiro,INDUSTRIAS TEXTILES ENZO S.A
3543,FENIX POWER PERÚ,SAN JUAN 220,CB00346FPP,Retiro,NEWPORT CAPITAL S.A.C.
3544,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00318FPP,Retiro,INMOBIDEAS S.A.C.
3545,FENIX POWER PERÚ,INDUSTRIALES 220,CB00320FPP,Retiro,INMOBIDEAS S.A.C.
3546,FENIX POWER PERÚ,SAN JUAN 220,CB00321FPP,Retiro,INMOBIDEAS S.A.C.
3547,FENIX POWER PERÚ,INDEPENDENCIA 220,CB00319FPP,Retiro,INMOBIDEAS S.A.C.
3548,FENIX POWER PERÚ,SANTA ROSA 220,CB00322FPP,Retiro,ITAL GRES INDUSTRIAL S.A.C.
3549,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00323FPP,Retiro,JR TEXTILES S.A.C.
3550,FENIX POWER PERÚ,SAN JUAN 220,CB00324FPP,Retiro,JUNTA DE PROPIETARIOS DE EDIFICIO WIESE
3551,FENIX POWER PERÚ,SANTA ROSA 220,CB00325FPP,Retiro,KURESA S A
3552,FENIX POWER PERÚ,INDUSTRIALES 220,CB00326FPP,Retiro,LA POSITIVA SEGUROS Y REASEGUROS
3553,FENIX POWER PERÚ,INDUSTRIALES 220,CB00347FPP,Retiro,NORTHING S.A.C.
3554,FENIX POWER PERÚ,INDUSTRIALES 220,CB00348FPP,Retiro,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS
3555,FENIX POWER PERÚ,INDUSTRIALES 220,CB00352FPP,Retiro,PROFUTURO AFP
3556,FENIX POWER PERÚ,INDUSTRIALES 220,CB00353FPP,Retiro,QUAD/GRAPHICS PERU S.A.
3557,FENIX POWER PERÚ,SANTA ROSA 220,CB00354FPP,Retiro,REAL PLAZA S.R.L.
3558,FENIX POWER PERÚ,SAN JUAN 220,CB00355FPP,Retiro,REENCAUCHADORA EL SOL S.A.C.
3559,FENIX POWER PERÚ,SANTA ROSA 220,CB00356FPP,Retiro,REPRESENTACIONES DERCO INDUSTRIAL EIRL
3560,FENIX POWER PERÚ,SAN JUAN 220,CB00357FPP,Retiro,REPSOL COMERCIAL SAC
3561,FENIX POWER PERÚ,CARAPONGO 220,CB00358FPP,Retiro,RINTI S A
3562,FENIX POWER PERÚ,INDUSTRIALES 220,CB00359FPP,Retiro,SCOTIABANK PERU S.A.A.
3563,FENIX POWER PERÚ,SANTA ROSA 220,CB00360FPP,Retiro,SCOTIABANK PERU S.A.A.
3564,FENIX POWER PERÚ,SANTA ROSA 220,CB00361FPP,Retiro,"SERVICIOS,COBRANZAS E INVERSIONES S.A.C."
3565,FENIX POWER PERÚ,INDUSTRIALES 220,CB00363FPP,Retiro,SOCIEDAD DE DESARROLLO DE HOTELES PERUANOS S.A.
3566,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00364FPP,Retiro,SOLDEX SA
3567,FENIX POWER PERÚ,CARAPONGO 220,CB00365FPP,Retiro,SOLPACK SOCIEDAD ANONIMA CERRADA - SOLPACK S.A.C.
3568,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00369FPP,Retiro,TUBOS Y PERFILES METALICOS SA
3569,FENIX POWER PERÚ,SAN JUAN 220,CB00370FPP,Retiro,UNIONPLAST S A
3570,FENIX POWER PERÚ,SAN JUAN 220,CB00372FPP,Retiro,UPC
3571,FENIX POWER PERÚ,INDUSTRIALES 220,CB00371FPP,Retiro,UPC
3572,FENIX POWER PERÚ,SAN JUAN 220,CB00374FPP,Retiro,VIJOGAS S.A.C.
3573,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00375FPP,Retiro,VITA PHARMA S.A.C
3574,FENIX POWER PERÚ,PLANICIE220,CB00298FPP,Retiro,WESTPHALIA ALIMENTOS SOCIEDAD ANONIMA CERRADA - WE
3575,FENIX POWER PERÚ,OROYA NUEVA 50,CB00285FPP,Retiro,COMPAÑIA MINERA ARGENTUM S.A.
3576,FENIX POWER PERÚ,MARCONA 220,CB00366FPP,Retiro,SOUTH AMERICA MINING INVESTMENTS S.A.C
3577,FENIX POWER PERÚ,PIURA OESTE 220,CB00349FPP,Retiro,PESQUERA HERMANOS CORDOVA S.A.C.
3578,FENIX POWER PERÚ,CHICLAYO 220,CB00283FPP,Retiro,COMPAÑIA ARROCERA DEL PACIFICO S.R.L.
3579,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00309FPP,Retiro,GUILLERMO LI S.A.C.
3580,FENIX POWER PERÚ,HUALLANCA 138,CB00294FPP,Retiro,CONTONGA MINERIA S.A.C.
3581,FENIX POWER PERÚ,ZORRITOS 220,CB00281FPP,Retiro,COELVISAC
3582,FENIX POWER PERÚ,GUADALUPE 60,CB00277FPP,Retiro,COELVISAC
3583,FENIX POWER PERÚ,LA NIÑA 220,CL00151FPP,Retiro,ELECTRONOROESTE S.A.
3584,FENIX POWER PERÚ,SAN JUAN 220,CB00314FPP,Retiro,INDUSTRIAL EL SOL S.A.C.
3585,EGESUR,SOCABAYA 138,CB00076EGS,Retiro,ELECTROSUR S.A.
3586,EGESUR,MOQUEGUA 138,CB00075EGS,Retiro,ELECTROSUR S.A.
3587,EGESUR,TOQUEPALA 138,CB00077EGS,Retiro,ELECTROSUR S.A.
3588,EGESUR,ARICOTA66,CB00072EGS,Retiro,ELECTROSUR S.A.
3589,EGESUR,LOS HEROES 66,CB00074EGS,Retiro,ELECTROSUR S.A.
3590,EGESUR,ILO ELP 138,CB00073EGS,Retiro,ELECTROSUR S.A.
3591,ENEL GENERACION PERU S.A.A.,ALTO PRADERAS 220kV,CB00421EPE,Retiro,MEGAPACK GROUP SOCIEDAD ANONIMA CERRADA
3592,FENIX POWER PERÚ,SANTA ROSA 220,CB00376FPP,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
3593,FENIX POWER PERÚ,INDUSTRIALES 220,CB00377FPP,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
3594,FENIX POWER PERÚ,INDUSTRIALES 220,CB00378FPP,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
3595,FENIX POWER PERÚ,CHILCA REP 220,CB00379FPP,Retiro,FIBRAFIL S.A.
3596,FENIX POWER PERÚ,SANTA ROSA 220,CB00380FPP,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
3597,FENIX POWER PERÚ,INDUSTRIALES 220,CB00381FPP,Retiro,HERSIL S.A. LAB. IND.FARMAC.
3598,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00386FPP,Retiro,INMOBIDEAS S.A.C.
3599,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00382FPP,Retiro,INMOBIDEAS S.A.C.
3600,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00383FPP,Retiro,INMOBIDEAS S.A.C.
3601,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00384FPP,Retiro,INMOBIDEAS S.A.C.
3602,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00385FPP,Retiro,INMOBIDEAS S.A.C.
3603,FENIX POWER PERÚ,INDUSTRIALES 220,CB00387FPP,Retiro,INMOBIDEAS S.A.C.
3604,FENIX POWER PERÚ,LOS HEROES 66,CB00388FPP,Retiro,LADRILLERA MAXX
3605,FENIX POWER PERÚ,INDUSTRIALES 220,CB00397FPP,Retiro,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS
3606,FENIX POWER PERÚ,INDUSTRIALES 220,CB00398FPP,Retiro,QUAD/GRAPHICS PERU S.A.
3607,FENIX POWER PERÚ,INDUSTRIALES 220,CB00399FPP,Retiro,QUAD/GRAPHICS PERU S.A.
3608,FENIX POWER PERÚ,INDUSTRIALES 220,CB00400FPP,Retiro,QUAD/GRAPHICS PERU S.A.
3609,FENIX POWER PERÚ,SANTA ROSA 220,CB00391FPP,Retiro,LAIVE S.A
3610,FENIX POWER PERÚ,SANTA ROSA 220,CB00392FPP,Retiro,LAIVE S.A
3611,FENIX POWER PERÚ,SOCABAYA 138,CB00396FPP,Retiro,LAIVE S.A
3612,FENIX POWER PERÚ,INDUSTRIALES 220,CB00402FPP,Retiro,SCOTIABANK PERU S.A.A.
3613,FENIX POWER PERÚ,SAN JUAN 220,CB00393FPP,Retiro,UPC
3614,LA VIRGEN,TOCACHE 138,CB00008ADP,Retiro,INDUSTRIAS DEL ESPINO S.A.
3615,CELEPSA,CHICLAYO 220,CB00187CLP,Retiro,ENEL DISTRIBUCION PERU
3616,CELEPSA,PLANICIE220,CB00188CLP,Retiro,ENEL DISTRIBUCION PERU
3617,ATRIA ENERGIA S.A.C.,CHIMBOTE1 220,CB00795HSR,Retiro,DON FERNANDO SAC
3618,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00797HSR,Retiro,GRUPO ISAMISA S.A.C.
3619,ATRIA ENERGIA S.A.C.,ICA 220,CB00798HSR,Retiro,ICA FRUTA S.A.
3620,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00799HSR,Retiro,R & G SEGURIDAD E HIGIENE INDUSTRIAL S.A.C.
3621,FENIX POWER PERÚ,ZORRITOS 220,CB00403FPP,Retiro,CORPORACIÓN ELÉCTRICA DEL ECUADOR CELEC EP
3622,SDF ENERGIA,CHICLAYO 220,CB00039SDF,Retiro,ENEL DISTRIBUCION PERU
3623,SDF ENERGIA,PLANICIE220,CB00040SDF,Retiro,ENEL DISTRIBUCION PERU
3624,EGEMSA,YAUPI138,CB00282EGM,Retiro,ELECTRO PANGOA S.A.
3625,EGEMSA,PIURA OESTE 220,CB00263EGM,Retiro,AGROLMOS
3626,EGEMSA,PIURA OESTE 220,CB00276EGM,Retiro,COELVISAC
3627,EGEMSA,PIURA OESTE 220,CB00275EGM,Retiro,COELVISAC
3628,EGEMSA,PIURA OESTE 220,CB00277EGM,Retiro,COELVISAC
3629,EGEMSA,BELAUNDE 138,CB00264EGM,Retiro,COELVISAC
3630,EGEMSA,INDEPENDENCIA 220,CB00272EGM,Retiro,COELVISAC
3631,EGEMSA,CHICLAYO 220,CB00265EGM,Retiro,COELVISAC
3632,EGEMSA,CHICLAYO 220,CB00269EGM,Retiro,COELVISAC
3633,EGEMSA,CHICLAYO 220,CB00266EGM,Retiro,COELVISAC
3634,EGEMSA,CHICLAYO 220,CB00268EGM,Retiro,COELVISAC
3635,EGEMSA,CHICLAYO 220,CB00267EGM,Retiro,COELVISAC
3636,EGEMSA,PIURA OESTE 220,CB00274EGM,Retiro,COELVISAC
3637,EGEMSA,CHIMBOTE1 138,CB00270EGM,Retiro,COELVISAC
3638,EGEMSA,PIURA OESTE 220,CB00278EGM,Retiro,COELVISAC
3639,EGEMSA,MARCONA 220,CB00273EGM,Retiro,COELVISAC
3640,EGEMSA,TRUJILLO 220,CB00279EGM,Retiro,COELVISAC
3641,EGEMSA,TRUJILLO 220,CB00280EGM,Retiro,COELVISAC
3642,EGEMSA,ZORRITOS 220,CB00281EGM,Retiro,COELVISAC
3643,EGEMSA,INDEPENDENCIA 220,CB00271EGM,Retiro,COELVISAC
3644,EGEMSA,SOCABAYA 220,CB00284EGM,Retiro,MINERA CERRO VERDE
3645,EGEMSA,LA NIÑA 220,CB00283EGM,Retiro,ELECTRONOROESTE S.A.
3646,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00962KLL,Retiro,TURISMO COSTA DEL SOL SA
3647,KALLPA GENERACION S.A.,ZORRITOS 220,CB00938KLL,Retiro,COSTA DEL SOL S A
3648,KALLPA GENERACION S.A.,TRUJILLO 220,CB00947KLL,Retiro,LACTEA S.A
3649,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00944KLL,Retiro,HIELO SEFRIN S.R.L.
3650,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00945KLL,Retiro,INKA TUBOS S.A.
3651,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00946KLL,Retiro,INVERSIONES REGAL S.A
3652,KALLPA GENERACION S.A.,TRUJILLO 220,CB00951KLL,Retiro,MOLINO LA PERLA S.A.C.
3653,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00926KLL,Retiro,AI INVERSIONES PALO ALTO II S.A.C.
3654,KALLPA GENERACION S.A.,TRUJILLO 220,CB00943KLL,Retiro,GREEN PERU S.A
3655,KALLPA GENERACION S.A.,OROYA NUEVA 50,CB00930KLL,Retiro,ALPAYANA
3656,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00940KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3657,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00939KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3658,KALLPA GENERACION S.A.,TRUJILLO 220,CB00941KLL,Retiro,CREDITEX: CIA IND.TEXTIL CREDISA
3659,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00959KLL,Retiro,TEXGROUP S.A.
3660,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00936KLL,Retiro,CIA MINERA PODEROSA S A
3661,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00927KLL,Retiro,ALICORP
3662,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00928KLL,Retiro,ALICORP
3663,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00929KLL,Retiro,ALICORP
3664,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00955KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3665,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00958KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3666,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00957KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3667,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00956KLL,Retiro,PRODUCTORA ANDINA DE CONGELADOS S.R.L.
3668,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00931KLL,Retiro,BANCO CONTINENTAL
3669,KALLPA GENERACION S.A.,SAN JUAN 220,CB00961KLL,Retiro,TEXTIL SAN RAMON S A
3670,KALLPA GENERACION S.A.,SAN JUAN 220,CB00960KLL,Retiro,TEXTIL SAN RAMON S A
3671,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00954KLL,Retiro,PESQUERA PELAYO S.A.C.
3672,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00934KLL,Retiro,COBRECON S.A.
3673,KALLPA GENERACION S.A.,OROYA NUEVA 50,CB00948KLL,Retiro,MINERA LOS QUENUALES
3674,KALLPA GENERACION S.A.,PARAGSHA2 138,CB00949KLL,Retiro,MINERA LOS QUENUALES
3675,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00933KLL,Retiro,CBC PERUANA S.A.C.
3676,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00932KLL,Retiro,CBC PERUANA S.A.C.
3677,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00937KLL,Retiro,CONSORCIO METALÚRGICO
