,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3719,STATKRAFT S.A,TRUJILLO 220,CB00248SKP,Retiro,TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.
3720,STATKRAFT S.A,TRUJILLO 220,CB00268SKP,Retiro,OPEN PLAZA
3721,ENEL GENERACION PERU S.A.A.,TINTAYA NUEVA 220,CB00017EGP,Retiro,HUDBAY PERU S.A.C.
3722,ENEL GENERACION PERU S.A.A.,COTARUSE 220,CB00019EGP,Retiro,MINERA LAS BAMBAS S.A.
3723,ENEL GENERACION PERU S.A.A.,POMACOCHA 220,CB00018EGP,Retiro,MINERA CHINALCO PERÚ S.A.
3724,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00020EGP,Retiro,MINERA SHOUXIN PERU S.A.
3725,ELECTROPERU,LA NIÑA 220,CL00160ELP,Retiro,ELECTRONOROESTE S.A.
3726,ELECTROPERU,CACLIC 220,CB00188ELP,Retiro,ELECTRO ORIENTE
3727,ELECTROPERU,CUTERVO 138,CB00189ELP,Retiro,ELECTRO ORIENTE
3728,ELECTROPERU,BELAUNDE 138,CB00187ELP,Retiro,ELECTRO ORIENTE
3729,HUAURA POWER GROUP S.A.,CHICLAYO 220,CB00325HPG,Retiro,CASTILLO GONZALES LUIS FELIP
3730,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00008CSO,Retiro,CASTILLO GONZALES LUIS FELIP
3731,ENGIE,CARABAYLLO 220,CB00539ENG,Retiro,COELVISAC
3732,ENGIE,INDUSTRIALES 220,CB00540ENG,Retiro,COELVISAC
3733,ENGIE,OROYA NUEVA 50,CB00544ENG,Retiro,SEAL
3734,ENGIE,SANTA ROSA 220,CB00541ENG,Retiro,INMUEBLES LIMATAMBO S.A.
3735,ENGIE,SANTA ROSA 220,CB00542ENG,Retiro,INVERSIONES SAN BORJA
3736,ENGIE,SANTA ROSA 220,CB00543ENG,Retiro,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAG
3737,ENGIE,SANTA ROSA 220,CB00545ENG,Retiro,URBANIZADORA JARDIN S A
3738,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00422EPE,Retiro,AGP PERU S.A.C.
3739,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00423EPE,Retiro,COFACO INDUSTRIES S.A.C.
3740,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00424EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
3741,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00425EPE,Retiro,CORPORACION PYX S.A.C. - CORP PYX S.A.C.
3742,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00426EPE,Retiro,FIBRAS INDUSTRIALES S A
3743,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 138,CB00427EPE,Retiro,INVERSIONES QUIAZA S.A.C.
3744,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00428EPE,Retiro,MITSUI AUTOMOTRIZ S.A.
3745,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 138,CB00429EPE,Retiro,PESQUERA CENTINELA S.A.C.
3746,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00431EPE,Retiro,TECNOLOGIA TEXTIL
3747,ATRIA ENERGIA S.A.C.,HUALLANCA 138,CB00800HSR,Retiro,DENWOOD HOLDINGS PERU METALS SOCIEDAD ANONIMA CERR
3748,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00802HSR,Retiro,FUNDICION FERROSA SOCIEDAD ANONIMA CERRADA
3749,ATRIA ENERGIA S.A.C.,CHIMBOTE1 220,CB00803HSR,Retiro,GROUP CORPORATION REYE'S S.A.C.
3750,ATRIA ENERGIA S.A.C.,GUADALUPE 60,CB00804HSR,Retiro,TECNICA AVICOLA
3751,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00801HSR,Retiro,DINET S.A.
3752,HUAURA POWER GROUP S.A.,PARAMONGA NUEVA 220,CB00326HPG,Retiro,AGRICOLA HUARMEY S.A.
3753,HUAURA POWER GROUP S.A.,PIURA OESTE 220,CB00327HPG,Retiro,FEGURRI S.A.C.
3754,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00328HPG,Retiro,INDUSTRIA DE GRASAS Y ACEITES SA
3755,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00329HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3756,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00331HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3757,HUAURA POWER GROUP S.A.,BELAUNDE 138,CB00332HPG,Retiro,INDUSTRIAS DEL SHANUSI S.A.
3758,HUAURA POWER GROUP S.A.,TOCACHE 138,CB00330HPG,Retiro,INDUSTRIAS DEL ESPINO S.A.
3759,ENGIE,CACHIMAYO 138,CB00546ENG,Retiro,ELECTRO SUR ESTE
3760,ENGIE,COMBAPATA 138,CB00547ENG,Retiro,ELECTRO SUR ESTE
3761,ENGIE,DOLORESPATA 138,CB00548ENG,Retiro,ELECTRO SUR ESTE
3762,ENGIE,MACHUPICCHU 138,CB00549ENG,Retiro,ELECTRO SUR ESTE
3763,ENGIE,QUENCORO 138,CB00550ENG,Retiro,ELECTRO SUR ESTE
3764,ENGIE,SAN GABAN 138,CB00551ENG,Retiro,ELECTRO SUR ESTE
3765,ENGIE,TINTAYA EXISTENTE 138,CB00552ENG,Retiro,ELECTRO SUR ESTE
3766,ELECTROPERU,TOCACHE 138,CB00190ELP,Retiro,ELECTRO ORIENTE
3767,FENIX POWER PERÚ,CHAVARRIA 220,CB00405FPP,Retiro,LUZ DEL SUR
3768,FENIX POWER PERÚ,ASIA 220,CB00406FPP,Retiro,LUZ DEL SUR
3769,FENIX POWER PERÚ,CHILCA REP 220,CB00407FPP,Retiro,LUZ DEL SUR
3770,TERMOCHILCA,SANTA ROSA 220,CB00132TCH,Retiro,MONTANA S A
3771,SDF ENERGIA,CHAVARRIA 220,CB00041SDF,Retiro,ENEL DISTRIBUCION PERU
3772,CELEPSA,SANTA ROSA 220,CB00196CLP,Retiro,ENEL DISTRIBUCION PERU
3773,CELEPSA,ASIA 220,CB00190CLP,Retiro,ENEL DISTRIBUCION PERU
3774,CELEPSA,CAJAMARCA 220,CB00191CLP,Retiro,ENEL DISTRIBUCION PERU
3775,CELEPSA,CHIMBOTE1 220,CB00192CLP,Retiro,ENEL DISTRIBUCION PERU
3776,CELEPSA,ICA 220,CB00194CLP,Retiro,ENEL DISTRIBUCION PERU
3777,CELEPSA,HUAYUCACHI 220,CB00193CLP,Retiro,ENEL DISTRIBUCION PERU
3778,CELEPSA,JULIACA 138,CB00195CLP,Retiro,ENEL DISTRIBUCION PERU
3779,CELEPSA,AGUAYTIA 138,CB00189CLP,Retiro,ENEL DISTRIBUCION PERU
3780,EGEMSA,CHICLAYO 220,CB00285EGM,Retiro,COELVISAC
3781,EGEMSA,CHICLAYO 220,CB00286EGM,Retiro,COELVISAC
3782,EGEMSA,INDUSTRIALES 220,CB00288EGM,Retiro,COELVISAC
3783,EGEMSA,CHIMBOTE1 138,CB00287EGM,Retiro,COELVISAC
3784,FENIX POWER PERÚ,TRUJILLO 220,CB00408FPP,Retiro,LUZ DEL SUR
3785,FENIX POWER PERÚ,SOCABAYA 138,CB00414FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3786,FENIX POWER PERÚ,CHILINA 33,CB00410FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3787,FENIX POWER PERÚ,CALLALLI 138,CB00409FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3788,FENIX POWER PERÚ,MOLLENDO 138,CB00413FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3789,CELEPSA,ALTO PRADERAS 220kV,CB00197CLP,Retiro,ELECTRO DUNAS
3790,CELEPSA,CHAVARRIA 220,CB00198CLP,Retiro,ELECTRO DUNAS
3791,CELEPSA,CUTERVO 138,CB00199CLP,Retiro,ELECTRO DUNAS
3792,CELEPSA,INDUSTRIALES 220,CB00200CLP,Retiro,ELECTRO DUNAS
3793,CELEPSA,PARAMONGA NUEVA 220,CB00210CLP,Retiro,ENEL DISTRIBUCION PERU
3794,CELEPSA,HUACHO 220,CB00205CLP,Retiro,ENEL DISTRIBUCION PERU
3795,CELEPSA,CARABAYLLO 220,CB00203CLP,Retiro,ENEL DISTRIBUCION PERU
3796,CELEPSA,SOCABAYA 138,CB00213CLP,Retiro,ENEL DISTRIBUCION PERU
3797,CELEPSA,MEDIO MUNDO 220,CB00209CLP,Retiro,ENEL DISTRIBUCION PERU
3798,CELEPSA,SAN JUAN 220,CB00212CLP,Retiro,ENEL DISTRIBUCION PERU
3799,CELEPSA,CANTERA 220,CB00202CLP,Retiro,ENEL DISTRIBUCION PERU
3800,CELEPSA,CHILCA REP 220,CB00204CLP,Retiro,ENEL DISTRIBUCION PERU
3801,CELEPSA,TRUJILLO 220,CB00214CLP,Retiro,ENEL DISTRIBUCION PERU
3802,CELEPSA,INDEPENDENCIA 220,CB00207CLP,Retiro,ENEL DISTRIBUCION PERU
3803,CELEPSA,INDUSTRIALES 220,CB00208CLP,Retiro,ENEL DISTRIBUCION PERU
3804,CELEPSA,ALTO PRADERAS 220kV,CB00201CLP,Retiro,ENEL DISTRIBUCION PERU
3805,CELEPSA,PIURA OESTE 220,CB00211CLP,Retiro,ENEL DISTRIBUCION PERU
3806,CELEPSA,ILO1 138,CB00206CLP,Retiro,ENEL DISTRIBUCION PERU
3807,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00972KLL,Retiro,GARCIA ROJAS VICTOR HUGO
3808,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00980KLL,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3809,KALLPA GENERACION S.A.,SAN JUAN 220,CB00979KLL,Retiro,SERVICENTRO GERMANICO F.H. S.A.C.
3810,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00973KLL,Retiro,GRUPPE AR S.A.C.
3811,KALLPA GENERACION S.A.,SAN JUAN 220,CB00983KLL,Retiro,V.RAVETTINO S.R.L.
3812,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00963KLL,Retiro,AGROPIURA S.A.C.
3813,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00975KLL,Retiro,HORADIN E.I.R.L.
3814,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00977KLL,Retiro,INMOBILIARIA ALBOKER S.A.C.
3815,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00966KLL,Retiro,CENTRO GAS DIEGO EIRL
3816,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00965KLL,Retiro,BRAVO MALPARTIDA MIGUEL ANGEL
3817,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00964KLL,Retiro,ALIANZA METALURGICA S.A.
3818,KALLPA GENERACION S.A.,ZORRITOS 220,CB00969KLL,Retiro,DISTRIBUIDORA DE  LIQUIDOS SOCIEDAD ANONIMA CERRADA
3819,KALLPA GENERACION S.A.,VENTANILLA 220,CB00978KLL,Retiro,R & G SEGURIDAD E HIGIENE INDUSTRIAL S.A.C.
3820,KALLPA GENERACION S.A.,HUALLANCA 138,CB00967KLL,Retiro,DENWOOD HOLDINGS PERU METALS SOCIEDAD ANONIMA CERR
3821,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00970KLL,Retiro,DON FERNANDO SAC
3822,KALLPA GENERACION S.A.,PLANICIE220,CB00971KLL,Retiro,FUNDICION FERROSA SOCIEDAD ANONIMA CERRADA
3823,KALLPA GENERACION S.A.,GUADALUPE 60,CB00981KLL,Retiro,TECNICA AVICOLA
3824,KALLPA GENERACION S.A.,GUADALUPE 60,CB00982KLL,Retiro,TECNICA AVICOLA
3825,KALLPA GENERACION S.A.,SAN JUAN 220,CB00968KLL,Retiro,DINET S.A.
3826,KALLPA GENERACION S.A.,ICA 220,CB00976KLL,Retiro,ICA FRUTA S.A.
3827,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00974KLL,Retiro,GRUPPE AR S.A.C.
3828,ORAZUL ENERGY PERÚ,LA NIÑA 220,CL00053OEP,Retiro,ELECTRONOROESTE S.A.
3829,ORAZUL ENERGY PERÚ,OROYA NUEVA 50,CB0085OEP,Retiro,MINERA CHINALCO PERÚ S.A.
3830,ENGIE,LA NIÑA 220,CL00159ENG,Retiro,ELECTRONOROESTE S.A.
3831,ENGIE,COMBAPATA 138,CB00557ENG,Retiro,ELECTRO SUR ESTE
3832,ENGIE,SAN JUAN 220,CB00555ENG,Retiro,COELVISAC
3833,ENGIE,GUADALUPE 220,CB00554ENG,Retiro,COELVISAC
3834,ENGIE,ZAPALLAL 220,CB00556ENG,Retiro,COELVISAC
3835,ENGIE,ALTO PRADERAS 220kV,CB00553ENG,Retiro,COELVISAC
3836,EGASA,SOCABAYA 138,CB00074EGA,Retiro,OXYMAN COMERCIAL S.A.C.
3837,EGEMSA,INDEPENDENCIA 220,CB00291EGM,Retiro,COELVISAC
3838,EGEMSA,CHICLAYO 220,CB00289EGM,Retiro,COELVISAC
3839,EGEMSA,CHICLAYO 220,CB00290EGM,Retiro,COELVISAC
3840,SDF ENERGIA,AGUAYTIA 138,CB00042SDF,Retiro,ENEL DISTRIBUCION PERU
3841,SDF ENERGIA,ALTO PRADERAS 220kV,CB00043SDF,Retiro,ENEL DISTRIBUCION PERU
3842,SDF ENERGIA,ASIA 220,CB00044SDF,Retiro,ENEL DISTRIBUCION PERU
3843,SDF ENERGIA,CAJAMARCA 220,CB00045SDF,Retiro,ENEL DISTRIBUCION PERU
3844,SDF ENERGIA,CANTERA 220,CB00046SDF,Retiro,ENEL DISTRIBUCION PERU
3845,SDF ENERGIA,CARABAYLLO 220,CB00047SDF,Retiro,ENEL DISTRIBUCION PERU
3846,SDF ENERGIA,CHILINA 138,CB00049SDF,Retiro,ENEL DISTRIBUCION PERU
3847,SDF ENERGIA,CHIMBOTE1 220,CB00050SDF,Retiro,ENEL DISTRIBUCION PERU
3848,SDF ENERGIA,HUAYUCACHI 220,CB00053SDF,Retiro,ENEL DISTRIBUCION PERU
3849,SDF ENERGIA,HUACHO 220,CB00052SDF,Retiro,ENEL DISTRIBUCION PERU
3850,SDF ENERGIA,ICA 220,CB00054SDF,Retiro,ENEL DISTRIBUCION PERU
3851,SDF ENERGIA,INDEPENDENCIA 220,CB00055SDF,Retiro,ENEL DISTRIBUCION PERU
3852,SDF ENERGIA,INDUSTRIALES 220,CB00056SDF,Retiro,ENEL DISTRIBUCION PERU
3853,SDF ENERGIA,JULIACA 138,CB00057SDF,Retiro,ENEL DISTRIBUCION PERU
3854,SDF ENERGIA,LOMERA 220,CB00058SDF,Retiro,ENEL DISTRIBUCION PERU
3855,SDF ENERGIA,MEDIO MUNDO 220,CB00059SDF,Retiro,ENEL DISTRIBUCION PERU
3856,SDF ENERGIA,PIURA OESTE 220,CB00061SDF,Retiro,ENEL DISTRIBUCION PERU
3857,SDF ENERGIA,SAN JUAN 220,CB00062SDF,Retiro,ENEL DISTRIBUCION PERU
3858,SDF ENERGIA,SOCABAYA 138,CB00064SDF,Retiro,ENEL DISTRIBUCION PERU
3859,SDF ENERGIA,TRUJILLO 220,CB00065SDF,Retiro,ENEL DISTRIBUCION PERU
3860,SDF ENERGIA,ZAPALLAL 220,CB00066SDF,Retiro,ENEL DISTRIBUCION PERU
3861,ENGIE,DOLORESPATA 138,CB00558ENG,Retiro,ELECTRO SUR ESTE
3862,SDF ENERGIA,SANTA ROSA 220,CB00068SDF,Retiro,ENEL DISTRIBUCION PERU
3863,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00805HSR,Retiro,ACEROS AMERICA GLOBAL S.A.C.
3864,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00807HSR,Retiro,CADENAS INDUSTRIALES S.A.
3865,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00808HSR,Retiro,INVERSIONES LINDA PLAST E.I.R.L.
3866,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00809HSR,Retiro,JM LUDAFA SOCIEDAD ANONIMA CERRADA
3867,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00810HSR,Retiro,LUANA TEXTILES IMPORT & EXPORT E.I.R.L.
3868,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00806HSR,Retiro,BLAS BRAVO LUIS ALEXANDER
3869,SDF ENERGIA,VENTANILLA 220,CB00069SDF,Retiro,ENEL DISTRIBUCION PERU
3870,TERMOSELVA,LA NIÑA 220,CL00155TER,Retiro,ELECTRONOROESTE S.A.
3871,SDF ENERGIA,PARAMONGA NUEVA 220,CB00071SDF,Retiro,ENEL DISTRIBUCION PERU
3872,SDF ENERGIA,CHILCA REP 220,CB00070SDF,Retiro,ENEL DISTRIBUCION PERU
3873,FENIX POWER PERÚ,CAMPO ARMIÑO 220,CB00415FPP,Retiro,OPERADORES CONCENTRADOS PERUANOS
3874,FENIX POWER PERÚ,TRUJILLO 220,CB00416FPP,Retiro,LUZ DEL SUR
3875,FENIX POWER PERÚ,INDUSTRIALES 220,CB00417FPP,Retiro,PLASTICOS DEL CENTRO S.A.C.
3876,FENIX POWER PERÚ,INDUSTRIALES 220,CB00418FPP,Retiro,SIGNIA SOLUCIONES LOGISTICAS S.A.C.
3877,EMPRESA DE GENERACION HUALLAGA,HUALLANCA 138,CB00049ODE,Retiro,COMPAÑIA MINERA LINCUNA S.A.
3878,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00039ODE,Retiro,ANALYTICA MINERAL SERVICES
3879,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00092ODE,Retiro,MINERA ESPAÑOLITA DEL SUR S.A.
3880,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00091ODE,Retiro,MERCURIO E.I.R.L.
3881,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00097ODE,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3882,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00098ODE,Retiro,PLANTA PROCESADORA CAROLINA DEL SUR SAC
3883,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00029ODE,Retiro,AGRICOLA CHAPI S.A.
3884,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00041ODE,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
3885,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00063ODE,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3886,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00062ODE,Retiro,ENERGIGAS S.A.C.
3887,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00034ODE,Retiro,AGROMIN LA BONITA SAC
3888,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00043ODE,Retiro,BRAVO MALPARTIDA MIGUEL ANGEL
3889,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00107ODE,Retiro,SIROCO HOLDINGS S.A.C.
3890,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00028ODE,Retiro,ACRICORP S.A.C.
3891,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00085ODE,Retiro,JESHUA ADONAI S.A.C.
3892,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00035ODE,Retiro,AJEPER
3893,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00104ODE,Retiro,REPRIND S.A.C.
3894,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00047ODE,Retiro,CENTROGAS IQUITOS S.A.C.
3895,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00051ODE,Retiro,CORPORACION JULCAN S.A.
3896,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00031ODE,Retiro,AGRICOLA GINOBETO S.A.C.
3897,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00068ODE,Retiro,FILM PACK S.A.C.
3898,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00056ODE,Retiro,E & K ASOCIADOS S.A.C.
3899,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00046ODE,Retiro,CENTRO GAS DIEGO EIRL
3900,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00100ODE,Retiro,PRECOTEX
3901,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00105ODE,Retiro,SANTA VERENA S.A.C.
3902,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00070ODE,Retiro,GASOCENTRO PUENTE NUEVO S.A.C.
3903,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00064ODE,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
3904,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00101ODE,Retiro,PROGRESO PERU S.A.C.
3905,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00040ODE,Retiro,ARTE EXPRESS RENT S.A.C.
3906,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00073ODE,Retiro,GRUPO ISAMISA S.A.C.
3907,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00081ODE,Retiro,INMOBILIARIA AMERICAN GROUP
3908,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00069ODE,Retiro,GARCIA ROJAS VICTOR HUGO
3909,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00030ODE,Retiro,AGRICOLA CUATRO VIENTOS S.A.C.
3910,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00032ODE,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3911,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00033ODE,Retiro,AGRICOLA ISPANA S.A.C.
3912,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00036ODE,Retiro,ALIANZA METALURGICA S.A.
3913,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00037ODE,Retiro,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI
3914,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00038ODE,Retiro,ALTA VIDDA GAS S.A.C.
3915,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00042ODE,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3916,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00044ODE,Retiro,CARDSILPLAST S.A.C.
3917,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00045ODE,Retiro,CENTRAL PARIACHI S.A.C.
3918,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00048ODE,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
3919,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00050ODE,Retiro,CONDUCTORES ELECTRICOS LIMA S A
3920,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00052ODE,Retiro,CORPORACION TDN S.A.C.
3921,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00053ODE,Retiro,CORPORACION VISTA ALEGRE S.A.C.
3922,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00054ODE,Retiro,CP PROYECTOS SAC
3923,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00055ODE,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
3924,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00057ODE,Retiro,EMBOTELLADORA CARAL S.A.C.
3925,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00058ODE,Retiro,EMC GREEN GROUP S.A.
3926,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00059ODE,Retiro,EMPRESA AGRO EXPORT ICA S.A.C.
3927,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00060ODE,Retiro,EMPRESA MINERA OTAPARA S.A.- EMOTSA
3928,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00061ODE,Retiro,EMPRESA PROCESADORA ALONSO
3929,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00066ODE,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
3930,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00067ODE,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
3931,EMPRESA DE GENERACION HUALLAGA,HUALLANCA 138,CB00071ODE,Retiro,GREENEX S.A.C.
3932,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00072ODE,Retiro,GRIFOS DIANA S.A.C.
3933,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00074ODE,Retiro,GRUPO LOPEZ HNOS. S.A.C.
3934,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00075ODE,Retiro,GUILLERMO LI S.A.C.
3935,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00076ODE,Retiro,IMPRESIONES PLASTICAS S.A.C
3936,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00077ODE,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
3937,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00078ODE,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
3938,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00079ODE,Retiro,INDUSTRIAS ELICAR S.A.C.
3939,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00080ODE,Retiro,INMOBILIARIA ALBOKER S.A.C.
3940,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00082ODE,Retiro,INTERMINERA S.A.C.
3941,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00083ODE,Retiro,INVERSIONES LUMARCO SA
3942,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00084ODE,Retiro,J.C.B. ESTRUCTURAS S.A.C.
3943,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00086ODE,Retiro,JUNTA DE PROP EDIF CENTRO EMP SAN ISIDRO
3944,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00087ODE,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
3945,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00089ODE,Retiro,LADRILLERA CABRERA S.A.C.
3946,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00090ODE,Retiro,MANUFACTURAS LA REAL S.A.
3947,EMPRESA DE GENERACION HUALLAGA,HUALLANCA 138,CB00093ODE,Retiro,MINERA VENARD S.A.C.
3948,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00094ODE,Retiro,MOLINOS ASOCIADOS SOCIEDAD ANONIMA CERRADA
3949,EMPRESA DE GENERACION HUALLAGA,MARCONA 220,CB00095ODE,Retiro,NEGOCIOS GENERALES AGROSER SOCIEDAD ANONIMA CERRAD
3950,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00096ODE,Retiro,PACKAGING PRODUCTS DEL PERU S.A.
3951,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00099ODE,Retiro,PLASTICOS INDECOEL S.R.L
